CustomerID,Sex,Age,Annual_Income,Spending_Score,Purchase_Frequency
3550,Female,19,90.2,74,29
3551,Male,21,29.6,9,46
3552,Male,38,141.0,31,27
3553,Male,56,60.0,66,31
3554,Female,51,44.6,88,43
3555,Female,47,82.0,62,10
3556,Female,23,52.4,19,31
3557,Male,34,87.2,81,39
3558,Male,56,62.0,74,10
3559,Female,42,32.8,55,24
3560,Female,22,50.9,28,33
3561,Female,22,74.2,92,14
3562,Female,37,19.1,50,35
3563,Female,33,119.0,65,45
3564,Female,68,98.9,3,34
3565,Male,58,96.2,79,17
3566,Female,54,88.7,52,21
3567,Male,57,94.7,10,32
3568,Male,26,141.2,21,3
3569,Female,22,16.2,37,15
3570,Female,59,21.5,15,8
3571,Male,19,40.9,87,32
3572,Female,26,37.6,78,38
3573,Female,60,39.5,79,26
3574,Male,53,105.7,74,30
3575,Male,39,77.0,9,9
3576,Male,39,148.9,44,32
3577,Female,39,45.6,39,11
3578,Male,51,57.0,5,22
3579,Female,46,147.9,25,34
3580,Male,55,127.3,56,41
3581,Male,63,78.4,90,18
3582,Male,50,89.9,64,19
3583,Female,35,128.8,72,18
3584,Female,24,79.9,86,37
3585,Male,18,42.8,52,18
3586,Male,50,126.8,89,12
3587,Male,18,87.6,76,4
3588,Female,41,35.7,9,47
3589,Male,21,83.3,10,43
3590,Female,21,70.8,10,27
3591,Male,35,133.4,73,5
3592,Male,44,32.0,62,6
3593,Male,60,133.2,90,13
3594,Male,49,84.1,99,23
3595,Male,50,69.6,91,42
3596,Male,45,36.9,60,25
3597,Female,59,109.6,95,46
3598,Male,58,140.1,19,4
3599,Female,53,65.7,38,32
3600,Male,23,47.6,6,44
3601,Male,33,89.9,15,15
3602,Female,51,122.5,93,26
3603,Male,40,15.5,47,42
3604,Female,67,100.2,45,11
3605,Female,59,95.5,5,9
3606,Male,41,58.0,78,11
3607,Female,66,75.9,53,2
3608,Female,30,48.3,66,45
3609,Male,35,121.6,62,27
3610,Female,30,100.7,23,26
3611,Male,66,86.9,44,8
3612,Male,54,68.0,52,21
3613,Male,60,54.3,46,21
3614,Male,56,126.1,19,8
3615,Female,59,75.9,88,1
3616,Male,34,82.7,84,38
3617,Male,32,85.3,47,13
3618,Female,35,75.5,91,9
3619,Male,40,49.6,52,28
3620,Male,68,31.2,24,6
3621,Female,47,28.3,17,47
3622,Female,51,117.3,89,23
3623,Female,21,45.2,46,48
3624,Female,20,22.5,64,36
3625,Female,24,122.7,95,17
3626,Female,35,35.8,28,9
3627,Female,59,99.4,50,12
3628,Male,24,60.7,64,22
3629,Female,57,32.1,28,12
3630,Female,23,71.0,86,6
3631,Female,39,17.0,56,44
3632,Male,18,128.5,59,9
3633,Male,21,84.3,5,37
3634,Female,63,33.8,54,3
3635,Female,66,47.0,44,34
3636,Female,69,75.5,42,8
3637,Male,67,40.5,72,10
3638,Male,60,51.3,92,47
3639,Female,46,87.1,57,41
3640,Male,38,127.4,47,42
3641,Female,43,69.2,76,43
3642,Male,31,111.8,25,9
3643,Male,26,133.4,44,14
3644,Female,64,44.2,15,37
3645,Female,29,124.0,51,27
3646,Female,59,117.2,53,41
3647,Female,68,63.2,34,32
3648,Male,68,148.6,77,4
3649,Male,23,50.4,8,2
3650,Male,37,49.4,77,33
3651,Female,41,119.3,70,21
3652,Male,44,73.7,96,1
3653,Female,55,59.7,21,44
3654,Male,25,39.1,7,11
3655,Female,18,118.3,90,1
3656,Female,66,121.2,79,46
3657,Male,66,91.5,56,11
3658,Female,41,144.2,49,7
3659,Female,64,58.0,42,2
3660,Male,24,44.6,23,15
3661,Female,36,106.5,52,8
3662,Female,39,117.4,79,47
3663,Female,52,45.4,53,26
3664,Male,47,25.3,16,40
3665,Male,46,124.4,96,42
3666,Female,39,146.8,37,35
3667,Male,28,102.0,18,46
3668,Female,37,52.5,20,41
3669,Female,46,149.6,46,41
3670,Female,68,135.6,2,21
3671,Female,58,84.3,87,38
3672,Female,59,126.4,94,8
3673,Male,51,125.1,63,43
3674,Female,18,141.2,3,32
3675,Male,48,128.5,46,8
3676,Male,47,101.9,49,44
3677,Female,65,97.3,1,10
3678,Female,35,78.1,22,23
3679,Male,34,99.6,93,4
3680,Male,55,122.4,14,48
3681,Male,31,145.8,92,38
3682,Female,40,78.1,85,30
3683,Male,42,92.4,45,41
3684,Female,32,75.0,96,23
3685,Female,63,105.2,6,5
3686,Female,39,100.0,65,21
3687,Male,20,17.4,21,6
3688,Female,36,88.1,4,49
3689,Female,61,26.9,3,17
3690,Female,51,18.6,30,25
3691,Female,52,121.8,31,24
3692,Female,67,49.9,34,22
3693,Male,18,61.0,83,13
3694,Female,69,23.7,20,17
3695,Female,38,39.2,87,14
3696,Male,46,118.4,54,34
3697,Female,23,81.6,25,26
3698,Male,54,133.9,15,19
3699,Female,18,68.6,38,26
3700,Male,68,51.3,23,3
3701,Male,18,61.9,52,2
3702,Female,44,111.2,66,28
3703,Female,38,89.9,57,2
3704,Female,33,137.1,57,22
3705,Male,61,96.3,79,7
3706,Male,57,81.6,52,4
3707,Male,43,121.1,35,49
3708,Female,33,142.9,74,38
3709,Male,45,63.0,14,39
3710,Male,18,48.7,91,20
3711,Female,53,98.2,14,6
3712,Male,27,82.3,99,9
3713,Male,60,148.5,33,31
3714,Female,34,77.4,52,26
3715,Male,40,25.0,1,36
3716,Female,24,146.9,34,26
3717,Female,61,128.9,19,28
3718,Female,24,39.1,24,5
3719,Female,61,137.1,4,10
3720,Female,32,61.0,36,18
3721,Male,51,65.9,77,15
3722,Male,63,137.4,58,33
3723,Female,62,86.6,32,5
3724,Female,21,33.6,9,37
3725,Male,31,64.8,80,40
3726,Female,31,112.5,67,22
3727,Female,33,38.5,20,22
3728,Female,24,94.7,74,22
3729,Male,49,108.9,62,15
3730,Male,36,61.4,58,17
3731,Female,19,108.7,22,45
3732,Female,27,134.4,67,28
3733,Male,67,78.7,75,22
3734,Male,34,66.7,89,21
3735,Female,54,48.9,48,42
3736,Female,29,96.6,8,17
3737,Male,23,133.8,73,5
3738,Male,39,58.8,15,18
3739,Male,49,68.5,32,17
3740,Female,58,69.9,53,4
3741,Male,37,90.7,67,7
3742,Female,18,45.8,4,25
3743,Male,64,126.0,30,37
3744,Male,23,54.9,13,40
3745,Male,36,110.2,21,40
3746,Male,35,84.3,41,43
3747,Female,23,94.1,19,9
3748,Female,62,39.2,48,19
3749,Male,50,114.2,86,9
3750,Female,40,40.5,63,23
3751,Male,40,30.3,20,31
3752,Male,43,88.8,64,32
3753,Male,30,110.8,37,31
3754,Male,24,21.8,31,17
3755,Female,32,24.4,74,48
3756,Male,61,123.4,18,39
3757,Male,44,124.2,20,22
3758,Female,43,48.1,82,35
3759,Male,50,98.1,11,30
3760,Male,32,74.8,86,40
3761,Male,53,100.4,44,37
3762,Female,62,131.5,82,26
3763,Male,44,25.8,64,6
3764,Female,22,120.0,34,34
3765,Male,19,81.6,87,32
3766,Male,50,91.2,65,25
3767,Female,33,103.3,55,13
3768,Male,40,139.6,74,38
3769,Male,55,22.7,1,38
3770,Female,33,19.0,38,2
3771,Female,31,39.1,9,5
3772,Female,46,148.2,95,11
3773,Female,43,111.5,71,11
3774,Female,52,98.0,17,24
3775,Male,32,21.4,99,14
3776,Female,20,133.7,52,45
3777,Male,40,124.7,18,30
3778,Male,46,104.7,63,40
3779,Male,51,60.8,33,47
3780,Female,50,24.5,4,44
3781,Female,58,93.3,87,35
3782,Male,58,112.2,75,21
3783,Female,40,27.7,52,5
3784,Female,24,100.6,9,38
3785,Female,20,53.7,64,2
3786,Female,49,118.2,30,40
3787,Male,48,87.8,8,37
3788,Male,35,32.4,5,49
3789,Female,60,86.1,76,34
3790,Male,24,68.4,63,11
3791,Female,58,39.3,1,36
3792,Female,18,128.6,15,11
3793,Male,31,16.5,89,9
3794,Male,69,57.1,82,6
3795,Male,49,16.7,38,34
3796,Female,23,28.0,42,47
3797,Male,56,55.1,46,37
3798,Female,27,22.3,53,32
3799,Male,24,95.5,26,12
3800,Male,43,26.7,61,45
3801,Female,51,109.7,67,32
3802,Female,47,22.1,54,17
3803,Female,53,23.0,22,4
3804,Female,38,56.2,26,42
3805,Female,34,136.0,83,33
3806,Female,50,101.6,60,43
3807,Female,27,119.0,39,48
3808,Female,68,34.1,36,43
3809,Male,64,127.6,21,9
3810,Female,59,16.1,41,34
3811,Female,68,43.8,48,39
3812,Male,29,98.2,26,30
3813,Female,33,65.7,63,20
3814,Male,58,147.9,77,39
3815,Male,49,19.1,36,23
3816,Female,32,149.8,24,41
3817,Male,44,99.2,90,44
3818,Female,45,90.4,21,35
3819,Male,34,23.0,18,23
3820,Male,63,51.9,15,48
3821,Male,67,139.8,79,39
3822,Female,19,62.8,6,23
3823,Female,53,104.3,43,37
3824,Male,67,149.9,31,23
3825,Male,24,50.5,28,39
3826,Female,30,92.8,8,28
3827,Female,32,109.0,29,19
3828,Male,42,37.2,21,49
3829,Male,40,35.1,81,48
3830,Female,39,76.6,88,30
3831,Female,43,67.1,58,21
3832,Female,50,111.4,60,24
3833,Female,28,24.4,50,21
3834,Female,27,146.2,31,26
3835,Male,42,16.9,47,36
3836,Female,54,96.2,34,26
3837,Male,65,91.0,2,33
3838,Female,60,33.2,67,36
3839,Male,55,35.4,94,4
3840,Female,58,122.0,72,9
3841,Female,62,134.8,52,8
3842,Male,41,53.2,7,2
3843,Male,57,74.1,76,29
3844,Female,63,62.9,19,23
3845,Female,50,24.8,90,6
3846,Female,34,105.9,92,43
3847,Female,41,126.4,15,36
3848,Female,54,56.2,78,46
3849,Male,19,148.7,48,21
3850,Male,49,25.2,14,22
3851,Female,41,104.3,3,9
3852,Male,26,75.5,50,34
3853,Male,21,75.3,93,26
3854,Male,34,76.8,54,1
3855,Female,34,49.9,6,36
3856,Male,67,111.6,49,44
3857,Female,65,112.4,23,5
3858,Male,47,53.1,92,41
3859,Female,57,127.8,78,22
3860,Male,28,57.8,78,4
3861,Female,38,112.9,20,48
3862,Female,38,31.3,77,2
3863,Male,35,37.8,91,16
3864,Female,46,57.6,60,16
3865,Female,41,95.2,99,22
3866,Female,27,102.1,45,43
3867,Female,62,68.5,61,1
3868,Female,34,25.5,56,15
3869,Female,35,65.4,2,24
3870,Female,59,108.0,45,4
3871,Female,65,105.6,40,18
3872,Male,37,36.6,24,17
3873,Male,54,16.1,29,7
3874,Female,62,116.7,67,45
3875,Female,35,29.4,68,10
3876,Male,34,26.1,66,1
3877,Male,26,15.4,84,2
3878,Male,31,73.4,54,49
3879,Female,66,82.9,53,22
3880,Male,46,101.1,79,32
3881,Female,48,55.0,49,29
3882,Female,21,110.9,32,35
3883,Male,35,37.9,61,17
3884,Female,37,127.3,42,12
3885,Female,64,92.2,1,24
3886,Female,60,93.8,63,30
3887,Female,61,43.3,35,44
3888,Male,26,25.0,51,30
3889,Male,30,77.7,71,20
3890,Female,32,98.1,45,42
3891,Female,44,27.8,77,7
3892,Male,32,143.3,65,42
3893,Female,45,147.4,14,38
3894,Male,54,88.6,93,7
3895,Female,36,143.3,3,49
3896,Female,43,39.2,24,30
3897,Male,69,18.4,65,12
3898,Male,43,20.3,48,49
3899,Male,42,94.3,10,31
3900,Male,43,23.3,13,18
3901,Female,43,144.4,73,46
3902,Male,63,34.2,14,43
3903,Female,45,56.1,10,2
3904,Male,66,126.0,40,33
3905,Male,35,44.5,23,11
3906,Female,49,47.8,99,34
3907,Male,20,101.7,55,16
3908,Male,19,52.3,63,35
3909,Male,50,44.4,71,33
3910,Male,59,49.3,42,21
3911,Female,36,81.2,99,20
3912,Female,34,145.4,66,8
3913,Male,61,127.4,79,26
3914,Male,50,53.4,73,33
3915,Male,29,64.1,47,26
3916,Female,66,77.7,81,37
3917,Female,20,147.2,52,30
3918,Female,60,38.3,18,31
3919,Female,66,63.3,79,33
3920,Male,43,113.5,18,11
3921,Male,52,145.1,24,41
3922,Male,25,36.0,23,5
3923,Female,69,45.7,12,2
3924,Male,53,45.5,23,13
3925,Female,24,17.8,21,18
3926,Female,63,96.6,64,26
3927,Male,63,105.5,90,25
3928,Male,53,96.3,72,44
3929,Male,33,24.6,94,14
3930,Female,41,24.3,34,5
3931,Female,18,43.4,2,42
3932,Male,66,54.2,69,2
3933,Male,42,121.2,31,4
3934,Female,27,36.5,97,12
3935,Male,33,21.0,68,11
3936,Female,33,68.2,70,4
3937,Female,25,71.2,87,43
3938,Male,46,75.9,19,9
3939,Male,56,126.6,72,10
3940,Male,45,28.2,13,27
3941,Male,23,110.0,65,6
3942,Female,33,60.6,6,15
3943,Female,37,56.8,71,42
3944,Female,33,140.9,27,31
3945,Male,24,48.5,79,22
3946,Female,58,101.7,52,6
3947,Male,31,52.1,98,33
3948,Male,60,83.5,87,29
3949,Male,43,121.1,48,21
3950,Male,43,134.0,88,30
3951,Male,31,128.2,79,21
3952,Male,24,93.6,99,36
3953,Female,50,48.6,68,22
3954,Male,43,104.3,44,46
3955,Female,62,110.8,17,20
3956,Female,37,16.4,95,22
3957,Male,20,74.3,38,40
3958,Male,69,128.8,10,11
3959,Male,21,81.1,54,47
3960,Female,43,57.0,91,31
3961,Male,28,132.7,6,40
3962,Female,19,36.0,6,13
3963,Male,31,42.9,52,18
3964,Male,61,107.8,15,22
3965,Female,47,62.6,68,17
3966,Female,66,111.3,57,38
3967,Male,29,36.3,56,25
3968,Female,43,49.1,7,32
3969,Female,61,36.1,51,15
3970,Female,50,143.6,58,13
3971,Female,30,69.7,64,26
3972,Female,31,60.5,26,11
3973,Male,41,16.9,58,13
3974,Male,51,35.7,31,33
3975,Female,61,71.9,66,37
3976,Male,43,24.2,92,38
3977,Male,38,83.9,13,1
3978,Female,45,76.4,18,39
3979,Male,65,118.6,94,27
3980,Female,53,104.1,75,36
3981,Female,57,75.2,13,32
3982,Male,19,45.3,24,41
3983,Female,59,113.1,57,15
3984,Female,26,110.6,29,31
3985,Female,40,35.7,56,6
3986,Female,32,138.5,54,25
3987,Female,30,23.7,5,49
3988,Male,40,22.4,35,18
3989,Male,34,40.3,19,22
3990,Female,65,137.8,55,31
3991,Female,19,85.2,77,36
3992,Male,37,121.4,69,9
3993,Female,37,45.8,44,46
3994,Male,63,81.2,78,3
3995,Female,20,63.4,38,33
3996,Female,29,126.8,62,27
3997,Female,57,18.1,22,43
3998,Female,19,47.9,73,1
3999,Female,53,35.6,40,44
4000,Female,31,131.0,26,9
4001,Female,33,78.1,5,5
4002,Male,36,69.6,93,15
4003,Male,51,75.7,54,9
4004,Male,61,146.2,86,45
4005,Female,63,129.8,49,28
4006,Female,23,110.4,3,13
4007,Female,30,54.2,92,24
4008,Female,53,37.3,38,45
4009,Female,39,139.4,14,10
4010,Female,35,72.1,47,42
4011,Female,29,52.6,14,22
4012,Male,69,78.6,75,39
4013,Female,47,138.9,73,22
4014,Male,68,67.3,38,37
4015,Male,57,91.0,64,39
4016,Female,24,123.4,44,20
4017,Female,49,72.7,70,10
4018,Male,65,46.5,65,10
4019,Male,36,149.3,25,26
4020,Female,23,144.1,16,25
4021,Female,37,128.9,15,28
4022,Male,44,107.9,98,13
4023,Female,60,54.8,81,15
4024,Female,54,138.3,3,6
4025,Female,65,52.2,67,12
4026,Male,24,123.1,37,19
4027,Male,22,139.0,81,32
4028,Male,28,96.4,55,11
4029,Female,32,123.4,38,38
4030,Female,20,121.9,63,33
4031,Male,22,41.1,1,2
4032,Male,40,105.2,71,15
4033,Male,54,27.6,90,36
4034,Female,26,83.6,19,5
4035,Male,32,36.9,52,15
4036,Male,20,71.2,30,43
4037,Female,46,127.5,55,10
4038,Female,23,148.3,14,17
4039,Female,34,57.9,13,34
4040,Male,43,86.8,84,24
4041,Female,38,84.0,90,10
4042,Female,25,143.8,27,30
4043,Male,38,79.6,89,3
4044,Female,28,109.4,9,37
4045,Male,55,139.4,41,3
4046,Male,25,65.4,48,40
4047,Female,59,136.8,12,5
4048,Female,41,138.9,10,28
4049,Female,52,140.6,6,44
4050,Female,31,51.5,34,14
4051,Female,31,69.0,52,39
4052,Female,27,132.5,41,11
4053,Male,29,63.5,83,8
4054,Male,55,96.0,6,37
4055,Female,61,30.9,2,8
4056,Male,63,22.6,15,12
4057,Female,51,70.6,17,15
4058,Male,58,93.2,16,19
4059,Male,27,68.0,28,48
4060,Male,34,93.0,85,46
4061,Female,34,84.5,72,28
4062,Male,20,107.6,10,7
4063,Female,48,102.7,10,40
4064,Male,68,72.3,10,7
4065,Male,18,72.4,73,30
4066,Male,29,34.0,28,18
4067,Male,56,84.3,24,24
4068,Male,21,94.3,19,6
4069,Female,59,79.3,97,4
4070,Female,30,59.0,68,3
4071,Male,51,112.4,56,49
4072,Male,59,25.1,67,47
4073,Male,38,138.4,42,6
4074,Male,39,17.8,12,26
4075,Female,21,144.9,18,44
4076,Male,35,77.4,23,38
4077,Female,22,70.7,84,11
4078,Male,36,49.6,6,29
4079,Female,19,16.4,53,20
4080,Male,29,52.1,98,10
4081,Male,34,29.8,42,26
4082,Female,27,104.1,66,48
4083,Male,51,58.1,30,27
4084,Male,23,118.6,9,14
4085,Male,25,42.9,91,36
4086,Female,68,136.5,42,12
4087,Male,28,85.6,34,23
4088,Male,29,30.5,40,21
4089,Female,26,69.1,88,8
4090,Female,19,42.9,17,39
4091,Female,25,42.0,29,9
4092,Male,28,83.4,50,24
4093,Male,53,105.7,76,31
4094,Male,27,138.1,95,25
4095,Female,38,82.8,49,17
4096,Male,37,145.4,73,42
4097,Male,65,142.1,61,29
4098,Female,25,131.8,83,3
4099,Female,53,82.5,46,21
4100,Female,46,34.0,46,8
4101,Female,59,44.4,17,14
4102,Female,29,102.4,66,39
4103,Male,31,71.9,5,16
4104,Female,65,34.8,54,18
4105,Male,67,79.7,16,31
4106,Male,38,17.4,81,11
4107,Female,39,114.1,91,38
4108,Female,38,24.9,7,20
4109,Female,61,99.9,8,46
4110,Male,67,122.1,72,45
4111,Female,47,32.9,87,4
4112,Female,56,85.0,96,20
4113,Female,37,120.2,82,31
4114,Female,41,50.2,38,20
4115,Female,40,37.0,54,11
4116,Male,24,60.5,76,1
4117,Male,26,89.9,15,44
4118,Male,18,92.7,92,18
4119,Female,43,32.7,50,39
4120,Female,55,76.8,56,44
4121,Female,55,51.2,95,33
4122,Male,61,128.7,9,36
4123,Female,39,57.3,8,18
4124,Female,61,128.2,19,47
4125,Female,27,72.9,51,31
4126,Male,23,113.1,72,35
4127,Female,34,83.9,98,39
4128,Male,68,99.0,57,38
4129,Female,67,68.4,68,15
4130,Male,55,118.7,31,47
4131,Male,41,72.4,3,6
4132,Male,68,76.8,99,8
4133,Female,27,84.9,83,40
4134,Female,25,127.3,43,22
4135,Male,38,104.0,29,1
4136,Male,23,62.1,10,13
4137,Female,38,105.5,12,24
4138,Female,56,101.7,46,21
4139,Male,41,140.7,30,45
4140,Female,50,128.6,94,43
4141,Female,35,102.4,82,4
4142,Female,45,61.1,88,7
4143,Female,69,120.2,32,12
4144,Male,49,92.7,73,13
4145,Female,29,148.0,47,44
4146,Female,65,48.4,88,16
4147,Male,59,25.8,63,6
4148,Male,44,24.4,26,14
4149,Female,27,101.4,3,48
4150,Female,63,141.8,23,31
4151,Female,69,15.3,75,36
4152,Female,59,113.0,74,37
4153,Male,49,103.7,50,41
4154,Male,59,113.9,36,35
4155,Male,43,63.0,13,10
4156,Female,42,125.8,29,17
4157,Female,28,21.0,38,42
4158,Female,40,117.0,77,30
4159,Female,51,51.1,90,44
4160,Male,69,79.4,84,7
4161,Male,57,126.1,5,18
4162,Female,40,51.6,20,19
4163,Male,46,40.0,78,15
4164,Female,48,107.0,14,39
4165,Female,24,87.0,8,44
4166,Male,57,84.4,48,22
4167,Female,50,49.7,13,39
4168,Female,38,19.7,24,42
4169,Male,19,70.4,79,30
4170,Female,35,29.4,65,20
4171,Female,64,137.3,86,32
4172,Male,50,20.6,34,42
4173,Female,54,73.3,51,25
4174,Male,51,22.1,3,23
4175,Female,37,27.9,90,5
4176,Male,52,103.9,78,41
4177,Male,68,102.4,58,30
4178,Male,67,19.5,72,48
4179,Female,35,15.2,55,39
4180,Male,63,25.6,80,27
4181,Male,41,118.0,42,42
4182,Male,25,93.9,21,37
4183,Male,47,20.1,10,7
4184,Male,61,80.9,57,5
4185,Female,27,111.1,25,15
4186,Female,40,132.3,56,42
4187,Female,69,141.1,38,8
4188,Female,66,59.2,86,9
4189,Female,28,33.3,61,11
4190,Female,19,47.0,47,22
4191,Female,43,119.8,54,34
4192,Male,53,146.2,46,35
4193,Female,50,78.0,68,13
4194,Male,64,56.2,4,11
4195,Male,30,72.9,94,32
4196,Female,57,56.1,66,42
4197,Male,42,49.6,93,15
4198,Male,21,95.2,43,38
4199,Male,59,17.1,62,1
4200,Male,36,50.0,85,46
4201,Female,35,104.3,85,24
4202,Female,54,19.3,85,43
4203,Female,47,26.2,4,40
4204,Female,36,54.6,65,22
4205,Female,40,133.5,62,3
4206,Female,33,118.3,90,14
4207,Female,18,18.0,2,2
4208,Female,29,82.7,9,32
4209,Female,41,52.1,57,48
4210,Female,51,102.6,45,38
4211,Male,25,112.4,18,33
4212,Female,35,131.5,48,46
4213,Male,65,79.2,42,42
4214,Male,22,149.3,41,6
4215,Male,43,147.3,75,41
4216,Male,47,134.1,89,39
4217,Female,30,92.6,90,25
4218,Male,36,68.7,58,34
4219,Female,46,64.2,42,11
4220,Female,20,16.6,35,46
4221,Male,43,48.6,38,37
4222,Female,57,112.0,67,41
4223,Male,29,96.5,41,7
4224,Male,19,138.7,99,46
4225,Female,28,21.8,50,48
4226,Female,61,36.0,86,22
4227,Male,45,121.5,72,48
4228,Female,35,63.4,79,39
4229,Female,30,31.0,45,10
4230,Female,54,149.5,71,21
4231,Male,39,121.3,19,6
4232,Male,29,70.2,17,49
4233,Female,19,126.2,65,1
4234,Female,54,106.9,93,34
4235,Female,24,121.6,77,14
4236,Female,43,125.1,56,36
4237,Female,43,26.4,93,27
4238,Male,41,99.1,41,9
4239,Female,29,15.9,42,6
4240,Male,33,20.9,6,31
4241,Female,40,137.0,69,17
4242,Male,57,86.2,98,43
4243,Female,26,114.3,75,36
4244,Male,49,128.2,73,21
4245,Female,32,143.2,40,27
4246,Male,54,132.4,41,41
4247,Male,30,80.2,9,28
4248,Male,22,60.4,8,16
4249,Male,28,35.9,44,35
4250,Male,27,69.0,58,36
4251,Male,69,64.5,67,35
4252,Female,30,90.5,13,45
4253,Male,58,104.8,19,19
4254,Female,63,147.1,98,21
4255,Female,67,113.3,96,33
4256,Female,32,101.9,49,23
4257,Female,59,60.2,80,6
4258,Female,24,19.7,82,32
4259,Male,57,53.9,78,22
4260,Male,45,118.7,30,3
4261,Male,49,42.7,66,35
4262,Female,52,111.1,77,16
4263,Male,32,93.3,91,42
4264,Male,65,38.2,59,25
4265,Male,53,50.3,53,17
4266,Male,38,82.0,52,39
4267,Male,23,71.5,81,13
4268,Female,18,120.1,31,28
4269,Male,21,114.1,15,11
4270,Female,28,92.6,20,10
4271,Female,61,126.0,5,39
4272,Female,43,91.0,7,24
4273,Female,54,145.2,18,38
4274,Female,40,44.3,56,24
4275,Male,46,111.4,75,33
4276,Male,38,64.9,96,17
4277,Male,65,52.7,91,44
4278,Female,62,39.4,90,36
4279,Male,62,89.6,45,35
4280,Male,66,44.1,28,6
4281,Female,44,42.0,50,16
4282,Female,56,148.7,2,45
4283,Female,57,123.2,84,28
4284,Female,30,116.0,68,41
4285,Male,40,122.2,77,32
4286,Female,33,145.8,24,26
4287,Female,47,92.4,48,11
4288,Male,21,44.7,45,25
4289,Male,57,131.4,93,31
4290,Female,33,115.3,58,21
4291,Male,48,70.9,36,45
4292,Female,59,78.9,2,3
4293,Female,42,70.5,18,12
4294,Male,61,140.5,49,40
4295,Male,29,61.4,8,46
4296,Female,43,145.1,58,41
4297,Female,54,137.9,15,25
4298,Female,65,100.1,17,17
4299,Male,50,93.3,23,38
4300,Female,45,65.0,66,36
4301,Female,26,17.5,70,36
4302,Female,29,32.2,93,19
4303,Female,22,116.8,27,44
4304,Female,69,78.7,37,2
4305,Male,45,35.2,49,17
4306,Female,52,50.6,64,30
4307,Female,22,143.0,34,47
4308,Female,51,64.6,18,10
4309,Female,63,137.5,64,35
4310,Male,51,56.1,74,36
4311,Male,30,88.3,44,33
4312,Male,56,17.8,17,1
4313,Female,59,85.5,59,18
4314,Female,62,101.0,13,4
4315,Male,65,46.6,52,47
4316,Male,31,93.2,60,27
4317,Male,28,102.4,42,25
4318,Female,59,107.7,91,28
4319,Female,55,119.8,64,22
4320,Male,21,57.0,66,42
4321,Male,50,91.6,34,25
4322,Male,24,147.5,95,17
4323,Female,58,136.2,87,44
4324,Female,25,143.6,71,12
4325,Female,54,67.1,64,16
4326,Male,68,121.2,33,37
4327,Male,27,98.7,12,16
4328,Female,60,26.2,76,17
4329,Male,32,126.2,19,31
4330,Female,55,106.4,9,15
4331,Male,32,41.9,74,13
4332,Male,22,25.8,17,40
4333,Male,46,128.0,50,27
4334,Male,36,25.7,39,21
4335,Female,68,27.3,41,2
4336,Male,27,72.7,10,8
4337,Female,29,33.2,12,42
4338,Female,21,138.3,79,7
4339,Female,48,78.5,95,10
4340,Male,35,91.8,15,4
4341,Female,33,140.3,28,43
4342,Female,57,86.6,4,41
4343,Female,53,62.7,36,36
4344,Male,42,122.6,65,35
4345,Male,40,74.8,98,43
4346,Female,29,58.0,47,3
4347,Male,51,112.6,81,18
4348,Female,53,123.2,39,46
4349,Female,54,121.9,38,43
4350,Male,20,147.0,44,24
4351,Female,26,121.2,51,32
4352,Male,35,118.9,97,34
4353,Male,60,130.8,85,2
4354,Female,52,15.0,26,2
4355,Male,51,63.9,36,10
4356,Male,58,114.6,69,23
4357,Female,31,96.0,97,15
4358,Female,21,39.0,1,12
4359,Male,46,56.0,53,43
4360,Male,58,60.5,6,17
4361,Female,62,91.7,37,18
4362,Male,67,127.3,2,14
4363,Male,32,140.9,69,17
4364,Male,45,116.3,90,15
4365,Male,59,128.8,41,12
4366,Male,33,78.5,51,16
4367,Male,29,67.6,47,32
4368,Male,69,68.0,13,23
4369,Female,22,98.2,76,38
4370,Female,51,31.8,69,34
4371,Female,59,93.2,66,34
4372,Female,18,104.8,59,16
4373,Female,56,74.3,68,34
4374,Male,49,143.7,59,40
4375,Male,43,97.1,91,7
4376,Male,34,44.7,10,33
4377,Male,65,79.7,13,4
4378,Female,44,106.2,2,43
4379,Male,41,58.7,90,7
4380,Male,52,25.8,15,18
4381,Female,63,93.8,46,4
4382,Male,59,143.0,57,49
4383,Male,56,80.5,10,11
4384,Female,43,137.3,22,43
4385,Male,66,127.7,89,20
4386,Male,55,34.9,79,11
4387,Male,40,110.6,77,15
4388,Male,39,73.8,8,46
4389,Male,21,48.8,21,17
4390,Female,66,107.7,85,34
4391,Female,26,115.3,22,48
4392,Female,21,39.3,97,12
4393,Female,24,138.5,45,42
4394,Female,40,116.4,91,28
4395,Female,19,141.0,40,48
4396,Male,66,57.8,22,35
4397,Female,41,141.8,30,8
4398,Female,57,64.7,62,27
4399,Male,48,22.3,73,22
4400,Male,64,118.0,45,24
4401,Female,48,110.0,35,2
4402,Male,64,95.7,82,31
4403,Female,57,81.1,42,22
4404,Male,65,19.3,5,1
4405,Female,68,99.3,27,14
4406,Male,60,71.3,70,25
4407,Male,51,90.6,62,36
4408,Female,41,73.0,32,36
4409,Female,66,145.4,8,41
4410,Female,43,96.6,85,3
4411,Female,33,116.1,18,5
4412,Female,64,141.4,78,1
4413,Male,30,94.9,15,19
4414,Female,32,16.6,26,33
4415,Female,44,19.6,53,42
4416,Male,21,109.8,44,30
4417,Male,33,52.7,32,12
4418,Female,47,93.2,28,10
4419,Male,61,42.3,39,34
4420,Male,47,51.5,32,16
4421,Female,53,83.1,77,40
